,sec_name,2017-03-20,2017-03-21,2017-03-22,2017-03-23,2017-03-24,2017-03-27,2017-03-28,2017-03-29,2017-03-30,2017-03-31,2017-04-05,2017-04-06,2017-04-07,2017-04-10,2017-04-11,2017-04-12,2017-04-18,2017-04-19,2017-04-20,2017-04-21,2017-04-24,2017-04-25,2017-04-26,2017-04-27,2017-04-28,2017-05-04,2017-05-05,2017-05-08,2017-05-09,2017-05-10,2017-05-11,2017-05-12,2017-05-15,2017-05-16,2017-05-17,2017-05-18,2017-05-19,2017-05-22,2017-05-23,2017-05-24,2017-05-25,2017-05-26,2017-05-31,2017-06-01,2017-06-02,2017-06-05,2017-06-06,2017-06-07,2017-06-08,2017-06-09,2017-06-12,2017-06-13,2017-06-14,2017-06-15,2017-06-16,2017-06-19,2017-06-20,2017-06-21,2017-06-22,2017-06-23,2017-06-26,2017-06-27,2017-06-28,2017-06-29,2017-06-30,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2017-12-04,2017-12-05,2017-12-06,2017-12-07,2017-12-08,2017-12-11,2017-12-12,2017-12-13,2017-12-14,2017-12-15,2017-12-18,2017-12-19,2017-12-20,2017-12-21,2017-12-27,2017-12-28,2017-12-29,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-12,2018-02-13,2018-02-14,2018-02-22,2018-02-23,2018-02-26,2018-02-27,2018-02-28,2018-03-01,2018-03-02,2018-03-05,2018-03-06,2018-03-07,2018-03-08,2018-03-09,2018-03-12,2018-03-13,2018-03-14,2018-03-15,2018-03-16,2018-03-19,2018-03-20,2018-03-21,2018-03-22,2018-03-23,2018-03-26,2018-03-27,2018-03-28,2018-03-29,2018-04-03,2018-04-04,2018-04-09,2018-04-10,2018-04-11,2018-04-12,2018-04-13,2018-04-16,2018-04-17,2018-04-18,2018-04-19,2018-04-20,2018-04-23,2018-04-24,2018-04-25,2018-04-26,2018-04-27,2018-05-02,2018-05-03,2018-05-04,2018-05-07,2018-05-08,2018-05-09,2018-05-10,2018-05-11,2018-05-14,2018-05-15,2018-05-16,2018-05-17,2018-05-18,2018-05-21,2018-05-23,2018-05-24,2018-05-25,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-11,2018-06-12,2018-06-13
600063.SH,皖维高新,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600064.SH,南京高科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600066.SH,宇通客车,-0.00056554659,0.00120016558818,-0.00187380420994,0.000947903459848,0.00469869972592,0.00382767377827,0.00726555299265,0.00234379448795,-0.000221351590996,-0.00566065818647,0.000652936751178,0.00261103793814,0.00436573239173,0.00282620620816,0.00566125857007,0.00167320820568,0.00624633573695,0.000408100966512,0.00679656337572,-0.0122729729575,-0.00703162808954,0.00251953524294,0.00303251130569,0.00597283048405,0.00174267473313,0.000538039643835,0.00287436741304,0.00193980856717,-9.15053119676e-05,0.0160688149947,0.000543661005921,-0.00574083576001,0.000724354962351,0.00284238022706,0.00194014853184,-0.0119396879586,-0.0116176749529,0.00693018705685,0.00887147745478,-0.00140339208584,0.00568553651095,0.000814690051187,0.00478692998703,0.00740465761566,-0.00112482091042,0.00597998765378,0.00396818927515,0.0260931592426,0.0053986956043,0.00114275863542,0.00717405197597,0.0049988310137,0.00162743285913,0.000740060843622,0.000630865770445,0.00444691140684,-0.00628554622233,0.00313615311028,-0.00427124681394,-0.0057335064235,-0.00015403022407,-0.00115908633409,-0.0144348329869,-0.00589139358736,0.00302929079347,0.0107904410924,0.00456174297212,-0.000533238122398,0.00257207173561,0.0014278345722,0.00362593216827,0.00207266852182,0.00662617628475,0.00741641040571,0.00612350715309,0.00470149157432,-0.000777261034831,-0.00155562729746,0.00253623501301,-0.00171917085965,-0.0019412996453,-0.000829278709819,0.00239949956683,0.00502540768288,-0.00126180196277,-0.001489093598,-0.00079693755979,0.00182984828127,0.00382524320515,0.00251341417142,0.000684364377639,0.0035363545937,0.00390263899003,0.00783231591352,0.00167004488858,-0.00241026960207,0.000235540539624,0.00236469092155,0.00370170820607,0.000846704048117,0.000438819884632,-0.00375722475238,-0.0103255864018,-0.0026183583508,0.000465716704396,0.00209687719524,0.00014074408536,-0.00853758874559,0.00851996672407,0.000233713760803,0.000946235841317,-0.000867663394307,-0.000351620918629,-0.000121438069406,0.000589883917262,0.00178834024529,0.000597753403902,0.0032383241058,0.00358836893585,-0.00274847455336,0.0231455085526,-0.00359972926354,0.0171394026774,0.000870676885118,0.000116377274212,-0.00719644961399,5.3327328218e-05,-0.000906349527561,0.00177586299559,-0.00456195249615,0.000763707835177,0.00244513055941,0.00549139694867,0.00453939041314,0.0100769468119,0.00500695815957,0.00281929315967,0.00146551822184,-0.000847411414621,-0.00479696904278,0.0214006077092,-0.0063470110678,-0.00282857187974,0.000566235552863,0.00360215077429,0.00112851462718,0.000260588297203,0.000894545319112,-0.00160530052407,0.0043555433334,0.00134905021465,0.00513904051125,0.00280641997528,0.000404646828606,-0.00973639611108,0.000385520953831,0.00092849560528,-0.00814292213588,-0.00212460086468,-0.000890663378081,0.000552267906347,-0.00675048012145,-0.00373484027299,-0.000900146772112,0.00180642705733,0.00380374610789,0.00521712095036,0.00070566199594,-0.00169159840969,-0.0101892284498,-0.00794572972857,-0.000353397425382,0.000118577540243,-0.000672620036715,0.00276540832104,0.00586390714005,0.00301319353112,0.00311164785242,0.00529103921871,0.00246928960969,0.00388720931374,0.00328617608147,-0.00112825356833,-0.00171179173379,0.00950997708983,0.0057536000255,0.00459408738,0.00818722143355,0.00765811612458,0.00663733078055,0.0061767368819,0.00612089324225,5.31883896045e-05,-0.00313885385402,-0.000246820373897,0.00395827019574,0.000411842962423,-0.0145131412021,-0.0134648366281,-0.00880175830118,0.00128010064285,-0.00193313259732,-0.000390582255559,-0.0171803287548,0.00239870828759,0.00117762988844,-0.00114999867647,-0.00370111646848,0.00344108796872,0.00359208646386,-0.00321825196564,-0.0248954176009,-0.00199390401016,0.00470074142523,-0.0052228071837,-0.00389734414382,-0.00161710500665,0.00319660591598,-0.000357925360596,-0.00885309066739,-0.00549483978006,0.00244938197414,-0.00390656446167,0.000340175348912,0.000992023328899,-0.000502778755116,-0.00214178908008,0.00526697959672,-0.000392218933143,0.00125383408069,0.00448114375455,-0.00147871780457,0.00276161163971,-0.000316157804513,-0.0013265159184,-0.00479984596533,-0.0059998864142,0.000518960768784,-0.000525049389673,0.0160554409218,0.0126087175113,0.0119959610264,0.0130031207237,0.0,0.0128663178147,0.0158671001552,0.0119137216254,0.00250616551241,0.00216370232244,0.00894037750743,0.00858945111803,0.0110581719159,0.0100521590828,0.00842496992956,0.00161711862419,0.00303002729647,-9.15496791748e-05,0.000811791212631,-0.00370109195846,-0.00281556021187,-0.000215552323278,0.0141403289618,0.00132093926609,-0.000877160410462,0.00206330060429,0.000566391189311,0.000873935049757,0.0010865016594,-0.000250037778185,0.00058536738521,-0.00117329635316,-0.00106470808878,-0.000565426738664,-0.000434562386921,0.0,0.00131908897951,-0.000112753927414,0.000215595770816,0.00039496585112,-0.000414086705327,-0.00093384900948,-0.00128215288144,-0.000433080065157,-0.00145033644695,-0.00726003875267,-0.000812304130664,8.97176229065e-05,0.00346485073686,-0.00268047506028,0.000340100924086,-0.00139725368249
600067.SH,冠城大通,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600068.SH,葛洲坝,,,0.133261141947,-0.0127253079907,-0.00244611634116,,,0.0443590111015,,,,,,0.0639124307864,-0.00527587376725,-0.0158001572291,,,,0.0581923706533,0.00511853915879,0.00328968722509,-0.0183640884701,0.038707999808,0.00777330164802,-0.0567508832466,0.00658532513252,,,0.0203217242018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0920131236754,0.0180484029649,-0.00258522974208,0.0217104269592,-0.0225136000523,-0.0142631315317,-0.00296605679427,-0.0017495449548,0.0037672951607,-0.0293684450316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0273317398749,-0.000111909071653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497668836018,-0.0762155802751,0.162907698031,0.139964705075,0.0397587661629,-0.0283122308523,-0.00203846973192,0.0685707240282,-0.0133030348409,0.00192131303947,-0.00338576518769,-0.00226279260564,-0.00193625206879,0.00261858317276,0.00252848897869,0.0030880491391,0.00526786446907,-0.00217479919557,0.0,0.00398021161767,-0.00641221948595,0.00233181550104,0.0266333131921,0.00274069357448,-0.0010002310807,-0.00770842039246,-0.00530048033749,0.00630398852032,0.00275652602298,-0.00198715247143,-0.00202014867119,0.00578370819304,0.0292328111101,-0.00480486701434,-0.00656820258082,0.0338800020356,-0.0130846757715,0.0396992487762,-0.0143691457841,-0.0433802400556,0.0209568262156,0.00251715999782,-8.00814611503e-05,-0.0101042295064,-0.00168106892856,0.00102459734048,-0.00403364895833,0.0205978031967,0.0881600110822,0.0,-0.0102239766534,0.0017981572513,-0.00671190604792,-0.00112534743443,-0.00527056662079,0.00200873500554,-0.00342743767171,-0.00369244124495,0.00161632034632,-0.000147700224408,-0.000150322594379,0.0185947537384,-0.00710233438756,0.0286634312401,-0.00119539246567,0.00455711441038
600069.SH,银鸽投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600070.SH,浙江富润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600071.SH,凤凰光学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600072.SH,中船科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600073.SH,上海梅林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600074.SH,*ST保千,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600075.SH,新疆天业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600076.SH,康欣新材,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600077.SH,宋都股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600078.SH,澄星股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600079.SH,人福医药,-0.00484206208502,0.00157626585407,-0.00838281478005,-0.0455505462071,-0.00111986668383,0.00229886671533,0.00977861959082,0.00332315649292,-0.0128471261135,0.00851828094353,0.0208285072522,0.00655779223116,0.00183431830099,-0.000282924956549,-0.00459338926383,-0.00303994044341,0.112110342788,0.00432399315175,-0.000166943580239,-0.000166971455051,0.0103788124598,0.00301400032318,0.00405182693775,0.00152392313133,-0.00131097996813,-0.000801133633047,-0.00272410628304,-0.0159633755687,0.0133182190086,-0.00340964858666,-0.00791200809107,-0.0966615887432,0.00446128159445,-0.00483052032124,-0.0107541096765,-0.00222200493214,-0.00554996606437,-0.0004203413278,-0.00113114042909,-0.00204279931007,0.0,0.0,0.0279012394024,-0.0387027730927,-0.0361966069087,-0.000301032130186,-0.0131105842728,0.190835152883,-0.00393824681052,0.0406002767842,-0.00809620128921,0.0630256042363,-0.0230448814231,-0.032647355334,0.0118665242722,0.00754425040594,0.00754828614313,-0.00511688377655,0.0149774532809,0.00652438798596,0.0121343366967,0.0235859864076,0.05953537443,0.00601444036892,0.232309159053,-0.00388928888486,-0.00290454811421,0.00272199209981,-0.0131035722406,-0.00164763021828,0.00192655848569,-0.00422159493227,-0.0437079383307,0.0943731514056,0.0402754789856,0.0030820357431,-0.0356519692847,0.00348334962559,0.000956197258517,-0.00109923069555,-0.0010477109007,-0.0210024234423,-0.00133955592783,-0.0181006163449,-0.0370617403103,-0.031250472147,-0.00166944040284,0.0602957019748,-0.0224188709757,-0.00111799274168,0.00811097743937,0.0135326882096,-0.0316351696718,0.00369430116101,0.000256793269791,0.0122230740974,0.000253627239396,0.00731810786553,0.0584245395904,0.0105831221142,0.0629180838812,0.00356037655329,0.152331629334,0.0680023727639,-0.00116123527747,0.0858317991312,0.0319507139003,0.0286516196312,-0.00816165738997,-0.000437692888818,0.00449467525497,-0.00253759111128,-0.0569000962938,-0.0163244686323,-0.0101568539286,-0.0180973768351,-0.00435585773769,-0.0052528072326,0.00402915816461,-0.00894527270504,-0.00717376917182,-0.00731444338024,-0.0152189505318,-0.0106376630221,-0.00683803182665,-0.0110881139221,-0.0216238998899,-0.00576199059622,0.000459357589479,0.00107312188454,0.0800396341473,0.0417504453175,0.00748929421981,0.00248885180233,-0.010414084949,0.00206774413525,0.00770017824942,-0.00732666760003,0.00512393948528,0.0132740982192,0.0147632804604,0.017467031609,0.0531650833219,0.00714834778299,-0.000178157160151,-0.0366653796054,0.0074913228813,-0.0373408018842,-0.00434562514065,0.0114761405951,0.00605809908063,-0.0182704389606,0.00183439430429,0.00168015799528,-0.0340285120016,0.00436275673781,0.00644738976839,0.0170086973699,-0.0193539026967,-0.0171717946048,0.0216788199877,-0.0062996311526,0.00441552034286,-0.00162375534114,0.00229621784446,0.0030415517415,-0.00836626827405,0.0344140029023,0.0138898314435,0.0117285819411,-0.000490780585197,0.00108585534213,0.00637609194445,0.00704007502167,0.0041390236683,-0.0101938609801,0.00371403567427,0.00575084332556,0.00753876636145,0.00229205381877,-0.0116623691302,-0.00272612248063,-0.0114669887012,-0.016732648784,-0.00227322455334,-0.00532894849189,-0.00529957795842,-0.00428464275355,-0.00494909157176,-0.0035390586929,-0.00255790833027,-0.00474611074904,-0.0139404421446,0.00283228016389,0.000815467028747,-0.00918685230804,-0.00672820736188,-0.00520167134858,-0.0114493699288,-0.0308404979187,-0.0177980981746,-0.0152149592375,-0.0302320666013,3.92257737071e-05,-0.00736553431924,-0.0253766418012,-0.00801668637029,1.10914023054e-05,0.0647678026817,0.0391738788724,0.0239784701782,0.00259658818591,-0.00492469477935,0.00140245490935,-0.0150902808507,0.014403731269,0.00389957988455,0.00198314909422,0.0195728678614,0.00225368988826,0.0850081756153,0.00513778729292,-0.00633485845341,0.00493804344902,-0.0168626933209,-0.0406279328584,0.0175409059454,-0.0332317530305,-0.00177123446487,-0.0199926766025,-0.000427692732838,-0.010496522701,0.0108285647939,-0.0172759467206,0.0101278827805,-0.00103265642209,0.0355786290969,-0.00701905067485,-0.00205682634866,-0.0355112827807,-0.0273877998415,0.00189423101477,-0.00932520310226,0.0,-0.0455652516449,0.03341682968,0.0309930342106,-0.0289605024394,-0.00244554761228,-0.00633791096058,-0.0442101433359,-0.0131787857492,-0.00539279487242,0.00656933873225,-0.00163712826095,-0.00554334039152,-0.00160087295712,0.019635659804,0.0152088094426,-0.0169944451527,0.00500540790631,0.00227522878309,0.0153285871469,-0.00158697919347,0.0150071139286,-0.0259830385357,-0.0357670621982,0.0160627337055,-0.000585715806049,0.00807639158344,0.0777274008417,0.0233537643445,0.0114644613633,0.0151723432666,0.0,-0.0217379786364,0.0469063692966,-0.013629488129,-0.0130752002718,-0.00658440427988,-0.00127401111696,0.0148999352096,-0.0139438490845,-0.023374086412,-0.024486515374,-6.18290469987e-05,-0.00680962727516,-0.0659760400198,0.00186560378349,-0.0141901815879,0.0156103456123
600080.SH,金花股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600081.SH,东风科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600082.SH,海泰发展,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600083.SH,博信股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600084.SH,中葡股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600085.SH,同仁堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
